probe	BLCA	CESC	ESCA	HNSC	LUSC
cg26242687	8.925800077455582e-09	-2.705368938205055e-08	-5.558728965090326e-07	-7.576617263999052e-08	1.4256380110365049e-06
cg02909711	-8.364286500306407e-08	3.645145958436347e-08	-1.958747737848543e-07	-5.796063036056509e-07	3.72022765712221e-05
cg04770088	-2.1762591898344396e-07	-1.0481168289944164e-08	7.397415762100401e-07	-9.29436537836989e-08	6.273301874740455e-06
cg17107572	-1.613809412687184e-08	-2.031905139210366e-07	1.1444430209908706e-07	2.7529908953438654e-07	-6.898944459370338e-06
cg20752818	6.2729045590455975e-09	-1.775978612408857e-07	2.723106636272343e-07	-8.57788445698289e-07	2.6605200137115316e-05
cg21261158	-3.11984680079376e-08	-1.3100067645377411e-08	9.228068040371961e-09	1.0113167119696343e-06	1.2490837112966169e-06
cg08425796	-2.2936887454812206e-08	2.1491139178264617e-08	2.3353413338707273e-07	-3.0874428764260386e-07	3.6646545681545685e-06
cg14717170	1.0074295003700829e-08	-1.7634310864544922e-07	9.600936787057534e-07	-1.5389644352770127e-06	-5.878744231871403e-07
cg23209990	4.654020798744441e-09	-1.1333370076079679e-08	-9.674899119904712e-09	-2.991423866227638e-08	1.3071964045009433e-05
cg09463047	-1.1325101425097017e-07	1.6058132284534672e-07	-3.4106840559171637e-07	-1.2207047938758708e-06	1.8625318503804473e-07
cg19099050	3.418711329417068e-08	4.750623343943716e-08	-3.262178223589762e-07	-3.174509526376185e-07	2.7863954695894753e-06
cg08818984	-1.0719781239246218e-07	2.8963332379811078e-08	-3.068270556072506e-08	9.088146483149373e-07	-7.220010620300754e-06
cg23326313	-0.0004583069311024701	0.00018726438565863646	-0.0019518456338528268	-0.005761959984702116	0.046839631678501234
cg22740796	2.6275226118338547e-08	-3.0552065454630963e-09	1.63299341253767e-07	-3.892398356253324e-07	-5.192368273843062e-07
cg26314531	-2.787035115192626e-10	-1.6034234362471978e-09	-7.680536257548276e-08	2.8508381976172226e-06	-1.5402400796769023e-05
cg09994356	2.5482507875485005e-08	-9.787409170042283e-08	1.8119138937983116e-08	-2.9199496424936466e-06	4.234805657452045e-07
cg01239704	-4.308836377808767e-08	6.819838018475716e-08	-1.1704833434891815e-07	-8.461595355641061e-10	-4.931474542779756e-07
cg10313385	-2.1411324240716568e-07	-5.65354883630409e-09	1.1940643084573654e-07	-9.641273137495076e-07	2.275843966541971e-05
cg00516513	-1.3044641401331602e-08	-4.40293254770803e-08	-1.4934085503806594e-07	4.608831799240987e-07	-2.2819991239388105e-06
cg04318704	-2.4802801343449913e-08	-5.2786373907764975e-08	1.545165485861144e-07	4.067317924061342e-07	3.6700905202480262e-06
cg26832294	-1.378049107436663e-08	2.130012393686265e-09	4.621928775223189e-08	2.1678810508990453e-07	1.1441555852602092e-05
cg18789958	3.821419774369117e-09	-1.4720762705061618e-08	1.0393053409391094e-07	-8.719702524975781e-07	1.0387383198268152e-06
cg24799909	5.613469440061275e-10	-2.4917043236691306e-09	-4.195346762221608e-08	-2.060512416390825e-06	8.916121771646024e-08
cg23684249	-9.368798459252758e-09	-2.926772969802371e-07	3.117927326412584e-07	1.2304179124900116e-06	5.421972292390942e-08
cg25633678	-1.304219524045358e-08	-2.1359616739847e-08	1.7187742013230479e-07	1.1626050261170917e-07	4.435923602349179e-06
cg20165694	9.63554819051471e-09	-3.5728246295177457e-09	1.3658873412135094e-07	1.6596590668230272e-08	-1.77481339065165e-06
cg00970313	-4.082543062985944e-09	-1.068844361351573e-09	4.536537877065233e-08	1.1411965689855919e-06	1.201178929861657e-05
cg26289436	-1.8304445009720283e-07	-6.161566905193983e-08	9.460040135023106e-08	-4.088648760625091e-07	1.4126058635282046e-05
cg00556112	-3.193288875814188e-08	-4.478830873178019e-08	-6.825816932051754e-08	-1.797539729642139e-07	-9.170645255097975e-06
cg08496953	2.095038088310852e-08	-1.3439836971218533e-07	-7.764275485953875e-08	-1.2377791341527944e-07	1.376059587081535e-06
cg21073930	-1.2446689105161114e-06	-1.726391608315225e-05	-0.0002657797786177696	0.00037375580431103116	-0.0015370348938745337
cg04491367	-1.9851252802460806e-07	5.4685961878853105e-08	3.827673628805165e-08	3.5913444078339294e-06	1.461569657072559e-05
cg01615880	-5.870070303740094e-08	5.9217738479847014e-08	1.0851516397125671e-08	2.13708527745049e-06	-9.012915700412627e-07
cg13293729	-5.245170756662532e-07	-6.958803160594939e-08	-1.1749229398415328e-06	-2.0849836708958235e-06	1.5431114632601e-05
cg22763718	5.503447367383174e-08	-4.8637219780475746e-08	1.0413612115289795e-07	-7.532627199971498e-07	-1.899031314644972e-08
cg14270434	8.532907020963876e-08	4.527855283979754e-08	-5.028738056796905e-07	-7.662879516190379e-07	-6.178483128008172e-07
cg23625084	-2.212386406456879e-08	5.759708308072931e-09	-2.743289817530581e-09	2.3416795333686124e-07	-5.891801892599774e-07
cg17231999	1.0066192999480528e-07	4.5985826259767325e-10	-1.5423346709564357e-07	3.165013142911524e-07	1.296614741914115e-06
cg23797411	-8.009218589399847e-08	-3.159579648115418e-07	2.7721424080795303e-08	-4.6574053482628664e-07	1.6766779829104905e-05
cg00438740	-2.287722031368844e-08	-5.35256842924825e-09	-1.1571665234028083e-06	-3.3444229135604077e-06	-1.6436028065698328e-05
cg20931705	-2.969181040021751e-08	1.7247440348838738e-09	6.382035458982194e-08	-2.856648394705674e-07	-5.106886153958268e-06
cg21255942	1.3422716796385181e-09	1.5626411735553124e-08	-1.9401807688709805e-07	6.269184821583451e-07	1.0854719501134368e-05
cg15684702	-7.702855898850114e-08	-8.942908929387983e-08	-7.805075352291732e-08	-7.977818499649292e-08	1.0984370770772412e-05
cg11746813	9.609688464751187e-08	-2.4721299346497362e-08	4.9759599869877994e-06	-5.571255435643519e-06	-6.841760805562272e-05
cg13120258	-0.0001467906456461776	1.7212839888145483e-05	1.3068911210551982e-05	-0.00013297119643770116	-0.001717953477087497
cg25150953	-3.5836287803972525e-08	-4.217474424250689e-08	2.843958121487517e-08	-1.7364714142154014e-07	-8.170047558087035e-07
cg10454246	3.438422480179018e-08	2.4549171789498002e-09	-1.5766675109614436e-07	3.798354301154383e-07	2.9216335894981586e-06
cg23732024	-0.00040475603137338115	-0.0003020841498937443	-6.82617738806357e-05	0.001661120267467595	-0.004814987173108421
cg16483867	-1.851583839970923e-09	-1.4781108950423504e-08	-4.240844890928243e-08	-1.691297857275842e-07	-3.599178289043214e-08
cg25179780	-7.695221448611456e-08	3.474558392479662e-08	4.032073812276771e-08	-2.3572366865454165e-07	2.0447188858959546e-07
cg24587400	-2.2900160445427086e-08	9.227102247336138e-09	-4.2296027093061127e-07	1.7023934393581298e-07	-8.235431651131969e-06
cg26894484	-9.735724915166389e-08	-5.964458824492952e-09	6.249280690689605e-08	3.0580870477026065e-08	1.6392575183357683e-06
cg04912712	-8.347811062570099e-08	-9.314661322343959e-09	2.3857209973721093e-07	9.860758292623562e-08	6.62499987753226e-06
cg02840179	-2.2301419832504443e-08	2.2744751514286453e-08	3.35415441939102e-08	2.6324469076244306e-08	-2.349400352147958e-06
cg09383172	-9.135292057628474e-08	3.396929172644336e-08	6.803548538436132e-08	-1.1038918027450606e-06	-1.1016016980835985e-08
cg15603568	-4.0533210873550105e-08	-2.830172339304826e-08	-1.308294298335566e-07	-2.948611729595291e-07	3.340153484321373e-07
cg19758142	-9.343896014840647e-09	-5.4790268501081487e-08	-9.183604836357495e-08	-2.806409034361579e-07	7.3984035647964295e-06
cg07704981	-6.787543866959567e-08	-3.9835540599775234e-08	3.19431609506482e-08	2.8092468441653915e-07	-7.631772380436997e-06
cg06848185	-1.207742730548883e-07	2.5202397086476757e-08	9.979227098375065e-08	6.339718081838087e-08	-4.077296652116314e-06
cg07524919	-2.1481539976075936e-06	-3.7849720423110968e-06	-7.41706100896522e-05	-0.0001411971653163846	-0.001127343889241459
cg24799921	-1.4786264959099072e-07	-5.881097865983662e-09	2.5580145729953153e-08	-6.564208423442963e-07	-7.223671645462115e-08
cg10485664	-2.297134734376982e-06	3.842323871694475e-06	8.186462253462423e-05	0.00027927444121814913	-0.00012191122785296216
cg22508969	1.0824295942901684e-08	-1.5697611269738231e-07	1.0927151815550568e-07	-3.2087759369980873e-06	1.0732052363204848e-06
cg15621260	-4.5056480817654705e-08	5.433570797521445e-09	-3.767919443717349e-08	4.1617717474823347e-07	3.719720435857443e-07
cg02264990	1.4494871098114093e-08	2.118137174100809e-08	8.730085525421316e-07	-3.416699958168623e-06	-2.2079436972837485e-05
cg12674357	-7.830215058596935e-05	-4.983480670176732e-05	-0.00010803830488043787	-0.00017674283824305802	0.010930539230430724
cg16766036	-3.7037736541623015e-08	2.598534972069605e-08	5.970967352147278e-08	-6.355407463765061e-07	-4.752468584361125e-07
cg02727444	-2.079047013057913e-07	-3.59331228622084e-08	1.2547174400578953e-08	-2.9991459954442635e-07	-7.746748637643685e-07
cg18710929	1.2401228062486856e-08	3.648796690083889e-08	2.5320549094653977e-08	-1.5303248268594416e-07	3.676288003828798e-07
cg14196225	6.204071472781792e-08	-9.613362402516313e-09	-2.398053904459352e-07	-3.0713863615611237e-07	1.0462388902154895e-06
cg13215579	-3.996736364142439e-08	1.3603075657703245e-08	3.6750319006156885e-08	-4.515742790894839e-08	4.289279086952431e-06
cg00927554	5.916497185370906e-08	3.583806473449365e-08	-9.859182646981824e-08	-4.418308128562032e-07	1.2892763756912062e-05
cg03226114	3.6629332131610236e-08	9.129897099335871e-08	-2.8335909406315e-07	4.3680164660414576e-07	-8.342155333832257e-06
cg02961707	-3.129924901860981e-09	-1.250285273657073e-08	-1.58549507675472e-07	-4.183101625643282e-07	6.072837276229759e-06
cg09563216	3.409522033530343e-08	-1.2364404959178122e-07	-8.874851296177943e-08	1.2022574739489756e-06	7.509193629074984e-06
cg07559273	-2.366658303054603e-08	-3.691711573416967e-07	1.365261753696889e-06	8.208243073276611e-07	-2.0218860279458405e-06
cg06430465	-1.9869070542855026e-07	-7.786619989832988e-09	3.2068104217741757e-07	1.000180126804473e-06	-1.7635987709897077e-06
cg22573528	-6.538827575654216e-08	5.05476381584824e-11	-6.933599482505936e-08	-1.1865912827035974e-08	2.671314357293418e-07
cg10904699	-3.725389793896028e-07	4.01222600920903e-08	5.413087620853573e-07	3.0752727295446647e-06	-1.9992294980137882e-05
cg25553466	-1.7737490629610164e-07	-5.823286059358779e-08	3.8693563725544777e-07	-1.558951011889631e-06	2.4946844443984874e-06
cg24783211	-7.85886238796607e-07	-3.3920173247281583e-06	-2.1774707522279613e-05	-0.0003944888200589958	-0.00411706652268478
cg16987305	-5.799268803572842e-08	-1.9004790123629267e-07	1.1618523202694409e-07	4.293521997744687e-07	9.100716722227897e-06
cg02891314	-8.03637241433841e-08	5.8553788992270206e-09	3.509357618255993e-07	2.6214768145682575e-08	-2.5865361473739744e-06
cg09210519	-3.703152066686366e-08	1.4028348976832806e-08	2.8672827147580015e-08	-1.6199246869727513e-07	2.5510162260655723e-07
cg17712694	-4.9619818378587866e-08	-6.730766333715166e-08	2.469668790053281e-07	-9.43212437167773e-07	-9.010757527756764e-06
cg18155853	1.3444151569213386e-08	5.540842250573163e-09	-2.123233130718605e-07	2.468257395087381e-06	-2.732332582189301e-07
cg18395917	-7.808532546019209e-08	-1.8347094438153632e-08	1.5100950926202895e-07	3.1478291789253237e-06	3.176810556071663e-05
cg05555207	2.275724405087498e-08	-1.3356943742125205e-08	3.2882520391817883e-08	9.105081357092121e-07	1.295865382069654e-05
cg18486815	-4.365865809252516e-08	-2.9908409622178554e-09	1.1901637309658097e-07	-1.8669510430058266e-07	-1.7694718116357395e-05
cg19512268	-1.0213044498242133e-08	-1.0581651807423099e-08	9.26111131849261e-08	-5.861819427355197e-07	2.1654820346266902e-07
cg16400492	1.2276675827371798e-07	-4.6076046290810523e-07	-1.0892382289684478e-06	-9.952191464357441e-06	3.033794267906842e-05
cg00414890	1.43261709711906e-08	9.29469819038048e-09	-1.2427976133155827e-07	2.752421548124495e-08	-1.938353137342294e-06
cg05330472	-3.7425875665242356e-08	-5.915913581788779e-08	2.2091893211839685e-07	-2.8132078788711822e-08	-1.2828850290610982e-06
cg03575641	2.678089011557555e-08	-7.0391109615805526e-09	-1.3384473361593864e-07	-3.763771687248507e-07	6.054475869051723e-06
cg19824907	6.918917224707499e-09	-2.8713797097790205e-08	-4.535537090205599e-08	-6.393490480910424e-07	-1.0063299647602997e-07
cg15201536	-2.281608359178209e-07	3.5335245076213716e-08	1.0679288201531634e-06	1.6472985696807524e-06	7.258356045192205e-07
cg24908198	8.46377385784608e-09	3.630628266193536e-08	-3.6882904770425484e-08	-7.95107611975543e-08	-3.7035429514503673e-06
cg25988034	-5.762552431463064e-06	-2.0641430080488022e-05	-0.00024371528741085058	-0.00026539442107662123	-0.000622733155145454
cg17481912	-1.272100163633716e-07	1.023713351396352e-08	3.576566184071428e-07	-1.5534993073451631e-06	-9.084037100767772e-06
cg02927870	2.5525358608446957e-08	-4.025280846871315e-09	2.2847523498820132e-08	3.6238539610489176e-08	-1.4276171556887318e-06
cg14343214	-1.831645483063582e-08	-1.9631031424660606e-07	-1.4378443536598729e-08	-3.5075380011573287e-07	-1.0411836226800198e-05
cg16690037	-1.9333466882098805e-07	-2.263065780439e-08	9.366671645909264e-07	-3.8848547949199565e-06	-1.3440571664400381e-05
cg20079298	-2.982341645973996e-08	2.214683307300014e-09	2.5730848095522478e-08	6.835495401185526e-08	2.943837315806941e-06
cg13797425	-2.162051600085313e-08	-5.456906829095359e-09	-1.9909542426144177e-07	-7.83519301714719e-07	-7.952084809593751e-06
cg07877987	-4.3077364305955937e-08	-5.655493523215593e-09	-2.2328000686168414e-08	-1.4111827343338269e-06	-1.1067638587686224e-06
cg24886257	-8.481319525910358e-08	-1.4212211226494188e-08	9.493958858443341e-08	1.0182599228808486e-06	5.0957082136190434e-05
cg24714905	1.1236421512128559e-07	-2.24542513382886e-08	1.9371684630148379e-07	2.806853836294018e-07	-8.028792582189526e-06
cg08521987	-2.2644905264684877e-08	-9.512928255461794e-08	-1.0253457901178778e-09	1.26247330888285e-07	3.263927810573386e-07
cg05152589	-6.265010432410234e-08	-1.3937953782683366e-07	6.415954236560494e-08	-6.06298962501639e-07	3.567226069978169e-07
cg12985204	-5.5881024798622166e-09	1.2537237187304485e-09	6.395350195212424e-08	2.215767421692022e-08	5.422398158743888e-07
cg14985989	8.483845199518115e-09	-1.2806135545585795e-07	2.4667487322216354e-08	2.3101212802523197e-07	-9.368689557654777e-06
cg07156249	-2.4880385063319464e-09	4.0901803092102675e-08	5.781554503869746e-07	-1.9189699602062403e-06	5.589553415308313e-07
cg19925204	-1.5071255831000664e-07	2.046009008482841e-07	-2.903797719609191e-06	-2.6402595356511682e-06	2.5782217375692473e-05
cg27347269	-4.838953744680519e-09	-1.570396025135645e-08	8.398865103884102e-08	8.295689875606471e-08	2.136854352007944e-05
cg10741025	-1.1575516319917156e-08	4.325543926323588e-09	-2.905937742520015e-08	6.896563699795681e-07	-3.4853214899122077e-06
cg23770904	-6.839740741379496e-08	-7.071557879489987e-08	3.444287339719743e-08	-1.8192402384507868e-08	-5.749916214072697e-07
cg15723536	-6.879296414553925e-08	-6.31965601809864e-08	-1.2014322302925095e-08	1.6763933418761923e-07	2.612877804082647e-07
cg24190603	2.548058093361505e-08	-1.6123774171816762e-07	-3.604371355526992e-08	-1.542308303843498e-06	-9.392498099707741e-07
cg02582848	-5.1101030694444824e-08	-1.2056024851214709e-08	1.4239011247751954e-07	-4.242724462777403e-07	3.2850877023485326e-06
cg17191109	3.197777817334768e-08	5.97601443673673e-08	-4.314953829478996e-07	-1.8007167479094922e-06	-9.006196880960716e-06
cg16945633	-9.066342467112243e-08	8.176018535532848e-09	-1.588390516260238e-08	-5.239096972087243e-08	2.777159511166416e-07
cg25203031	-1.3972099002002026e-07	-7.791921495768628e-09	2.1816599922626356e-07	-2.6449639777437195e-07	2.8248348325858874e-05
cg14123923	-5.092113107618701e-08	-2.8127544748031142e-05	-0.00016097280959810335	0.0005828130078435834	0.0011814696693977567
cg15605704	-1.801810336221621e-07	-9.96928424881749e-09	2.765282181182993e-08	3.6338670431252523e-07	7.234513164403739e-07
cg01090834	3.6970580452322376e-08	-2.635884069346339e-09	3.161444573622496e-08	-2.2570386598697034e-07	7.027631138463442e-06
cg16326674	2.1854415161171035e-08	-3.645099602711532e-08	4.13352316108841e-07	1.828835862403011e-06	3.7510713490807033e-06
cg08138685	-5.900376785612782e-08	-1.1817449373750788e-08	8.107961958783716e-07	-2.4396081229693944e-06	-6.4751402459301e-06
cg07541744	-2.486846111329766e-09	-2.5117559426107716e-09	5.199872303088271e-09	2.442912571098965e-07	-4.172843557422243e-06
cg09813525	-2.6022521985554284e-08	3.65824495557332e-09	1.0456232758360163e-07	-9.647340202811883e-08	-2.6709790578149927e-06
cg13679303	5.656140015988104e-10	-2.0067339129292703e-09	-1.8937068974465148e-07	6.924977211530958e-07	-7.042827641801086e-08
cg03120555	-3.617517277176852e-08	-1.0729622257621419e-08	4.344626167129828e-07	-5.77160414054756e-07	-1.3653484995627962e-06
cg14776201	-1.22102423061321e-09	-6.554864893593138e-08	-4.5326268712342353e-07	2.522936970519307e-06	7.182195535009567e-05
cg11179081	2.254136985846422e-08	-1.0877265702313732e-07	-3.5893005854215063e-07	6.738225797209286e-07	-2.941532817403343e-06
cg26481727	-4.063788390668011e-07	-4.8434723458334886e-08	1.1100666438626505e-08	2.4460080952670714e-06	2.0674980489643337e-06
cg13534450	-0.0005491458845290253	-0.0006172354535567593	-9.579175655119343e-05	-9.631955122586078e-05	0.00010036693910436156
cg14055896	-2.4739630609602048e-08	-1.0074786606639741e-08	4.87366433910355e-08	-4.833644793555969e-07	1.1251585437461465e-05
cg27140058	5.4623616880244973e-08	1.0042848878066835e-08	-1.657682017291995e-07	-2.1753653259770634e-06	5.2350569867183615e-06
cg14794076	-8.31021873995419e-09	-1.514038708061438e-07	1.3443211110030633e-07	5.709109854645789e-07	-9.125976815604203e-07
cg13291607	-3.238388073451004e-08	-9.246136733163935e-09	-2.7445351991062237e-09	-2.1637987541178738e-07	-6.950994826810872e-07
cg01729717	3.3149334722863688e-09	-9.749799208536025e-08	1.2397276069452818e-07	-3.446931281014809e-07	8.83486804604372e-06
cg21785034	-5.1088813875221904e-08	-1.2059817857401623e-08	1.7286756673888515e-07	1.290766315406866e-06	2.373239253862458e-05
cg08555594	2.0123014200557067e-06	-4.399786960114227e-06	-5.1658115786978874e-05	-0.00042384082631116373	-0.001463123075320709
cg13794530	3.350366644117031e-08	4.361640814291856e-08	-3.1951448797029605e-07	-4.0824294820662745e-07	-6.198757105901897e-06
cg27102141	1.0020684178546624e-07	9.900312751866257e-09	-3.6032743085563645e-08	-3.3623120105952254e-06	1.5114656631014245e-06
cg26191923	7.61590237914611e-08	-1.1005624341198228e-07	5.605284843346325e-07	2.3315381152144708e-06	1.4482300731569197e-05
cg02185464	-6.048072012362904e-08	2.2453789599863328e-09	-7.253529568568284e-08	1.8834366224580733e-08	3.486243104820208e-06
cg10507304	-4.6601917693234183e-07	-2.500179915179146e-06	1.370886388686543e-05	-0.00019016535674907687	-0.0007442937266606009
cg24753662	3.865800809424447e-08	-4.351700530805361e-09	-1.6251422635393808e-08	-3.498288159214935e-07	1.673439324879622e-06
cg14841828	-7.742508460362174e-08	5.081258884977354e-09	2.9656835200703166e-07	-7.279586375619206e-07	-3.513874753223456e-06
cg07381806	2.7428075477422403e-09	-3.6937330525899094e-08	2.384683656680986e-08	5.96028884538094e-07	-4.379609399036699e-06
cg03941745	-3.929245645246937e-08	3.1387172865458836e-08	-1.7148260826771457e-07	-1.5486449883694853e-07	8.425849989776579e-07
cg24788034	-1.1565200875141013e-07	5.1162105490776265e-08	-2.2257692597112826e-08	-3.282122451120362e-07	-7.377165292952737e-06
cg18081940	1.170855174352503e-07	1.577409902697724e-10	-2.13635682606158e-07	-4.4838223822972476e-08	-2.707495009031391e-06
cg13831106	-6.57015018615259e-08	-1.3833939493251845e-09	-1.3227649589596726e-09	2.433794502673236e-07	-8.048765052753871e-07
cg07665466	-1.5463964956766683e-07	1.755809616133669e-08	-6.50337288768399e-08	-3.350081040132125e-08	8.952433474873969e-07
cg11430077	-3.273458502572879e-07	-4.1711086712359344e-08	-1.8121456457631524e-09	-1.1318825275730137e-06	4.135256055449437e-06
cg01299579	3.0593579336546387e-11	-1.0071358951285747e-07	-1.1951669771914641e-08	-1.8874107028143961e-06	1.8226502282123755e-05
cg11539780	-2.498365529923774e-07	-2.4669036872704275e-08	1.5390554215866103e-06	-1.882744137066128e-07	5.6508741822596245e-05
cg22791987	-2.6571922696633916e-08	7.029021464599605e-09	6.810817652649904e-08	8.360236970116064e-08	1.2729190353108558e-05
cg23881278	6.266455381265245e-08	1.5562301490835983e-08	3.5124699759303546e-08	-6.472334766206844e-07	-4.416746705481756e-06
cg16781647	1.5148103710421744e-08	-8.790665257940589e-09	-8.011327192603349e-08	7.236305103131002e-07	-2.699172606064337e-06
cg27185063	-3.4003688644534955e-08	-6.804466391230335e-08	2.2673474331135533e-08	-1.2572606354799287e-06	-7.5752677206998575e-06
cg27103296	8.581611414745782e-09	9.4183069085374e-09	-2.873072499631757e-08	3.533330701299686e-07	-2.806756034855907e-06
cg22686132	3.4639705367548594e-07	-4.317855909913293e-07	-9.628031075181731e-09	2.010128624891916e-06	-1.1321244017527264e-06
cg06120945	1.3733261106096961e-09	1.324388399059906e-08	6.775222842758666e-09	-1.7745322914930473e-07	-1.1661206881613539e-05
cg01781617	-1.1059720786965599e-08	-6.775221681118438e-09	-3.415920474725276e-07	1.8534268713121804e-06	1.0569960869069029e-05
cg15135047	3.515992272343227e-08	-2.8007792682929745e-08	-2.218900162415105e-07	-3.8089235170235545e-07	-2.4620716712596137e-05
cg19961228	4.722984940684974e-09	6.806673996662127e-09	-1.2533089457963943e-07	2.0881167338504536e-07	1.1592909257077817e-06
cg04347414	2.517922733757949e-08	-3.142360823452095e-08	4.248277075083462e-08	-9.597254114587783e-07	4.62478618154627e-06
cg01837410	-1.1657011902560521e-07	-2.1750633906192362e-07	9.75017834733971e-10	-3.640236309540579e-07	6.06548879786839e-07
cg07676859	-1.3267978793835011e-08	-1.4883199415033355e-07	1.2239159737692518e-07	6.734988640400008e-07	4.6229182768553475e-06
cg20469799	-1.430909941269043e-07	-2.2351924062191663e-08	-4.91794728015027e-08	1.1500753138327102e-06	3.750529929658214e-05
cg05548912	1.518731727627974e-08	-1.6144100539738914e-08	-4.876074281949527e-08	2.1009965688600917e-08	2.3832437759246927e-07
cg21287054	1.9806832579627454e-09	-1.116995191141959e-08	-6.883291713347117e-08	3.3270746025186246e-07	-2.2731956202818454e-06
cg14711997	-1.5296924583574344e-07	-1.8902489435090874e-08	6.600098953486733e-08	-1.543178864812922e-06	3.734531876241343e-07
cg11553618	-5.992562310458416e-08	-1.1816532413250203e-08	7.00637551311889e-07	-2.950047289301261e-06	1.053421121566256e-06
cg16266579	-5.1467659895934046e-05	-0.00017004658325163292	0.0007607691476505351	0.0004228238176801824	-0.008124091698199436
cg22074576	5.8761231948173396e-08	-1.1635809711969206e-08	2.737413755800507e-07	-1.0504563244265186e-07	-6.363800791460705e-06
cg00914726	-8.263360718536312e-08	-1.6121992690715238e-08	-7.867490737334392e-08	-5.870119256701223e-07	-3.628299927952855e-06
cg08753373	-1.0262643667033333e-08	1.0777864538069615e-08	-4.6478608482225515e-08	-5.284118463781684e-06	3.894433765188055e-06
cg26122980	-3.417454271037457e-07	-2.820056666064108e-07	2.4555462714181965e-07	5.77774095822381e-07	-7.454179457416776e-07
cg14235846	-7.932505830976489e-08	3.060697058243633e-08	5.226454334195108e-07	-5.775833901705551e-07	-2.3169260459659925e-06
cg09442654	7.663459277232331e-10	-1.9061860841440568e-08	-6.15868090831917e-07	5.182809417159096e-07	8.330742214222032e-06
cg27422872	-5.497998417425265e-08	1.2006456729496406e-07	1.742022769738033e-06	8.696964374266258e-06	-0.0001817609815187815
cg19570749	-2.1972602696651577e-07	-6.503835105420297e-08	6.500581954338447e-08	3.196281187367589e-07	1.1820416070892903e-06
cg06537894	4.0086462291585164e-08	-1.539898691815811e-07	2.4707269895563045e-07	-1.5214537441199383e-06	1.6225423383779968e-05
cg14669274	-3.3164580983541246e-09	-5.548442201797066e-09	-2.482813331552286e-07	-6.80027056174648e-07	1.6034853835432406e-06
cg02086457	-1.0426880036690233e-07	-5.1935227572963424e-08	-4.363934398114722e-08	6.648113257351484e-07	-2.365731266205234e-06
cg24492202	-7.714400727887316e-08	-3.6151165200282164e-09	2.3463279982427475e-07	-9.622461009994864e-07	-1.341343792196359e-06
cg14670938	-2.6372250124112594e-08	-1.649657613789565e-09	1.2192689124505135e-07	-2.5827204733389066e-07	3.850399633408413e-06
cg21251385	4.018539428163326e-09	-3.288466636233722e-08	1.9648858150986618e-07	1.048990360780211e-06	1.921698248431025e-06
cg09954729	2.067348191237689e-08	-3.002848374178413e-08	-1.3825709810465909e-08	2.9149964222929813e-07	-1.108169404103465e-06
cg26635451	-2.7429490013719524e-07	4.092620438378436e-08	2.65677184824592e-07	-3.5803259455388646e-07	2.6378549722605447e-06
cg19760898	-6.139441587782458e-08	-7.2666184380842935e-09	3.317772943259301e-07	-1.7265632650254048e-06	-2.672819397524506e-06
cg15375772	1.3265818284979857e-08	-8.554667343257937e-09	8.067201251283491e-08	9.09363844555644e-07	-1.013679045555353e-06
cg04475027	-2.1884157475060563e-09	-3.9655943679106633e-08	6.429200467594764e-07	-9.84807273169963e-07	-6.801856131322115e-06
cg16559598	-3.8403558738999735e-09	3.665597503397372e-09	-6.930232383095666e-10	-8.841943671900054e-08	-1.643848705907558e-06
cg22796860	7.5833561347452e-09	1.9712075926647637e-08	-5.161423884566391e-08	5.626983600404145e-07	-1.9361787678159883e-06
cg13476133	2.569447267752878e-07	6.634265134941586e-07	-8.851325223790951e-06	-1.1461972941155807e-05	0.00036192015869708884
cg27494647	1.2082165033594495e-08	6.296740976741156e-08	-2.683496772796362e-07	2.8275492441132144e-06	-3.386760189629356e-05
cg10277927	4.478002456259622e-08	-2.170487817598765e-07	6.487936145194162e-07	6.370234309628631e-07	1.703227678228364e-05
cg12260798	-2.2244793048548096e-08	6.81907379367075e-08	-1.5470835802559174e-07	5.444872934123878e-07	-1.687756578334712e-06
cg17802600	1.508297036538486e-08	-1.0693516298787564e-07	2.1522391793982187e-07	-9.264745609319225e-08	1.9173211523525052e-05
cg25649000	-4.2664331363004295e-08	-1.2589732425294375e-07	-1.6019165949177072e-07	-1.287528233443469e-06	-2.234918439316669e-06
cg23586322	-4.1954152383005814e-08	-4.422336518459385e-09	1.0896166493095175e-07	-8.704846524310029e-07	3.4688858933873413e-06
cg15296664	-2.1253722101599593e-07	2.4057466427272745e-08	5.592736361184625e-07	-4.989658633784006e-07	-3.270133718392687e-06
cg27080725	-4.823130848863322e-07	1.2135417314640406e-06	1.61687503826613e-05	-0.00011201023178244895	-0.0009668412690844264
cg04981088	4.813548402253943e-08	-5.012555931299678e-08	-1.6791241390090582e-07	3.467273606361232e-07	-3.148746391191004e-05
cg11091914	-2.431281049871531e-08	-4.712592461819654e-09	4.369664066153356e-08	6.386896375776274e-08	2.176904545749744e-06
cg01423964	-1.5037653537275374e-07	-1.4722060673710847e-07	3.6604671038520736e-08	-3.115276995702132e-08	-9.388029938168785e-06
cg18350739	-1.9600904891725611e-07	-1.315571864612952e-07	1.2468277414301453e-07	-1.4336111829299504e-07	2.787089309508328e-08
cg23829024	4.887834115230305e-10	1.1903547632363676e-07	-1.021149360479201e-07	-1.74331904925773e-07	-1.3213264852434125e-05
