probe	BLCA	CESC	ESCA	HNSC	LUSC
cg14123942	2.7831438619639606e-07	8.923452792641839e-07	4.3362958183995605e-07	3.2707726021463656e-06	4.1592901315290475e-06
cg01139508	3.4637712018892317e-07	7.951294394123627e-08	8.036847970982475e-07	1.4065443683083933e-06	4.520909787050776e-06
cg06711831	4.502644735110417e-07	8.536381475177102e-07	2.673740541125902e-07	1.273541843595863e-06	2.3238155618482413e-06
cg04296699	0.0010806823204666217	0.0009764192096690749	0.00031328923995302735	0.011056889425908878	0.010797651670339317
cg05759718	8.868467348840947e-07	2.1197584122090163e-06	6.020220960287204e-07	1.713380085444527e-05	1.2848840254288395e-05
cg09999194	1.3306068924801017e-06	3.084027681222491e-07	9.833665939995573e-07	6.996684136219289e-07	9.860990376540647e-06
cg19675288	4.5755893709753525e-07	6.581078543757557e-07	2.277216290865955e-07	2.3984315006245205e-06	1.7786771258825328e-05
cg00430542	0.0001932357779874394	2.2056849399314516e-05	0.00014239831710737504	0.001626675905189927	0.001542537343267867
cg24375409	1.5213570787013172e-07	7.114372160214356e-07	3.4394064847075716e-07	5.2986718117789545e-06	2.235137627116024e-05
cg01061391	1.1488757033877306e-05	1.5671813964335257e-05	2.9093740963439528e-05	6.1671570615216e-05	0.0002223215890619379
cg09780180	0.00010381168084474979	6.487639697095205e-05	5.543087000772218e-05	0.0019919932708029366	0.0007237933207664771
cg03507326	1.3608751026801258e-05	4.794057817443687e-05	7.733084996045886e-05	0.0011761750012169614	0.00042648553568000127
cg09474331	5.872474505852488e-07	5.770781248579104e-07	4.3438520614787204e-07	8.032555591288571e-06	2.638862898444172e-06
cg24002887	1.4109081057617211e-07	2.6217714545639925e-07	1.1652301195097525e-07	4.874821723348244e-07	2.7194346048964314e-06
cg13495205	6.929530012513619e-05	5.225636782409282e-05	1.966391614137919e-05	0.0005467873333223138	0.006071196708894746
cg04015962	4.0539245358683915e-07	1.9415177624194923e-07	5.578018344422342e-07	1.19647540082448e-06	2.465644352350402e-06
cg27600205	6.922589727445527e-07	1.3813113460803272e-06	2.62060788276397e-06	9.422855656504581e-06	1.655413590802568e-06
cg09982773	3.5522808837715194e-07	9.447388574425342e-08	7.604253456922061e-07	8.463167516623016e-07	1.267859400874219e-06
cg18349138	8.242859690510418e-07	1.1214022498824693e-07	7.553915989166882e-07	2.901454315053509e-06	1.2902499629426911e-05
cg11842610	3.3483487289986957e-07	1.0759325557418183e-06	1.97178814056731e-07	1.9089694404128552e-06	4.692820126081521e-06
cg17983217	7.250887459479826e-07	2.0289518263869044e-07	1.5460162502833886e-06	3.896586745576469e-06	3.6252015227522528e-06
cg05191879	4.906969779668036e-07	4.796095075101925e-07	1.6921081520326898e-06	8.956904286359091e-06	1.6596550754198642e-06
cg24158187	1.7596024589394687e-06	1.0110956488096346e-06	1.7493050471162342e-06	1.1130677211204088e-05	6.354288160105081e-05
cg02225599	0.00046256125659539294	0.0003239205011962554	8.420112822773662e-05	0.0016124351530515924	0.00043203339015916774
cg20853771	1.4074438843725279e-06	6.498735340849937e-07	8.180151271670877e-07	2.333701430050905e-06	2.6712027565510553e-06
cg09929831	5.958210947107357e-07	3.0438012897629483e-06	2.9886426278851255e-06	2.7531741604671645e-05	1.0631301963255346e-05
cg16434657	1.0007728997153687e-06	3.623623787616381e-06	4.389741603328702e-07	1.476776523781642e-06	9.074442924438264e-06
cg12997720	2.9870575284940415e-06	4.926786964329354e-07	1.0406118607954318e-06	1.885398754432943e-05	0.00010483103830301266
cg10754215	0.0002530173314446671	0.0005361375398467771	0.0011233262732114114	0.007965023675228621	0.03057147811254481
cg03880173	7.08525954891126e-07	1.6143371788183287e-07	1.2100643341933504e-06	4.778288789277774e-06	1.989953868982153e-06
cg16596604	2.640532971887044e-07	6.74043718881523e-07	4.761602656283559e-07	3.657139400576881e-06	1.0884654783232806e-05
cg26394244	1.6251018307190946e-07	6.793469667449454e-07	3.6596402208228815e-07	1.535242709384682e-06	7.238241480254648e-06
cg20286956	4.0342645813887245e-07	6.065171511163148e-07	2.160013111454119e-07	1.2994087716131087e-06	1.4028982744446749e-05
cg05690644	1.824642804622023e-06	4.777898002096548e-07	2.01381534142675e-06	7.130754946431672e-06	9.682279553117068e-06
cg07171527	8.931957541336643e-07	2.678987704278837e-07	1.8786087798780548e-06	2.8105175544945736e-06	2.052386510674742e-06
cg12608565	1.605128190912408e-07	8.693332998155335e-07	9.123302538566191e-07	1.696457952413688e-06	5.704964353943701e-06
cg11343506	1.1175890428594127e-06	1.5414360103295325e-07	6.272020367914521e-07	1.0005169198076813e-06	2.748405031364233e-06
cg18952796	4.7377145697941046e-07	1.7682666465512752e-07	1.1491763122495336e-06	3.151556447719139e-06	4.526726638452439e-06
cg26814276	6.406939169634196e-07	9.952106315190556e-07	1.7939149073753492e-06	5.12370851393662e-06	1.946923762676356e-05
cg10762626	5.561889976886391e-07	1.0171401643266354e-06	5.044748120663911e-07	5.07979071779241e-06	1.0628134424701675e-05
cg20302133	6.656735649365003e-05	6.236895350168136e-05	2.854189976680646e-05	0.0005308398764006483	0.002893841579112575
cg24468070	5.112235680435617e-05	0.00010480453939880619	0.00011796142453302072	0.0015956522524061257	0.0009307575395192203
cg09350341	2.6830107650532843e-06	1.6297612882196221e-06	1.739405125644744e-06	6.452693679958599e-06	6.1985943575740275e-06
cg19258425	7.172422240520927e-08	5.3410491183151705e-08	6.945124614050197e-07	2.5203664117889878e-06	1.0718421540662077e-05
cg20064139	4.7595944377554556e-07	6.474396510386393e-07	1.9249009086313995e-07	9.943296584262462e-07	7.728983422108371e-06
cg24480765	6.161087182168096e-07	1.2498866001485475e-07	4.6195518668884493e-07	7.610576202275732e-07	1.3824018351731305e-05
cg09868336	3.4893843908278143e-07	1.1333691865300644e-06	4.807078561198442e-07	8.71598042523125e-06	1.54547586917457e-05
cg27398263	1.8523310440310414e-06	1.7036526771069261e-06	1.5822993041956363e-07	1.4410535952418257e-05	2.8733742512851695e-06
cg21809927	2.1968609339194368e-07	1.1177535048083332e-07	2.6862244493399375e-07	8.645945092015244e-07	2.6794199308088904e-06
cg22237300	1.6099745469743547e-06	2.2508753578513902e-07	1.0655179826558197e-06	2.315128357044949e-06	9.906238856444722e-06
cg08819022	3.7784334993037907e-06	5.762231599257817e-06	9.620521092778e-06	4.393016387073345e-05	9.183996073969914e-05
cg12459718	1.3103822089465256e-05	0.00022150802786349288	0.0009759385189059344	0.004427493196318437	0.01246495232918619
cg25018801	2.7197873424933406e-06	6.672013461761495e-07	2.6138816362542005e-06	3.6678892365715753e-06	1.0616200415925204e-05
cg24708471	8.649141245237191e-07	5.529866809827685e-07	1.2248952425636395e-06	8.07256162441046e-07	4.502135615122166e-06
cg20663376	1.2826003351649184e-05	3.4568190708270666e-05	5.715300301619597e-05	0.000620186372264584	0.0003661191057361179
cg20191310	1.0815188699705991e-07	5.531504526297068e-08	1.3472188203540042e-07	1.079435102837173e-06	4.281419343775406e-07
cg16574134	0.00798729574220488	0.008864302934891839	0.004003866728298817	0.02083021871448409	0.06154872990610556
cg17949813	3.814347175720018e-07	1.2069629675029447e-06	7.759941847299001e-07	8.282613526464922e-06	3.239467638507021e-05
cg26263234	1.0138411506541156e-06	7.170403071962705e-07	1.405054238559078e-06	6.268735036929485e-06	2.8228700533223794e-05
cg11355215	1.3148543507091048e-07	6.242253740471049e-07	1.975458061876864e-07	6.1595033134009826e-06	1.3781326786588277e-05
cg02546607	8.483982915057087e-07	1.9864220213783314e-06	2.0704737429652794e-07	5.926673845242369e-06	5.66583723532732e-05
cg12620035	8.594668393069326e-07	1.4789281798911757e-07	4.415440873983822e-07	8.742143429156801e-06	4.766422598007081e-06
cg09479389	2.152283405063571e-06	1.1911990207447154e-06	1.7335652560790394e-06	2.864112672263386e-06	5.255099910264626e-06
cg12655375	0.0005676387995066535	0.0007107945004255356	0.0018068140506534115	0.004014058541015402	0.009992088936873884
cg02374745	1.1240329510409097e-06	1.3365579533816674e-06	4.861970193419108e-07	6.2637921532160416e-06	8.68807950845818e-06
cg03405515	5.001862211950758e-07	2.1022695620444156e-07	7.988050423013426e-07	1.3602639251349969e-05	1.805439471482817e-05
cg04141796	8.315747058492917e-05	1.1875111080943413e-05	0.0001300529326989519	0.002016946933707686	0.0008540588343171862
cg20308663	4.048045570738748e-07	1.183904467549901e-07	4.479074156199525e-07	1.5986813344048833e-06	3.827231201066761e-06
cg10365886	9.505794664366185e-07	5.213547391998488e-07	1.5359907699763476e-06	3.77328094889412e-06	1.889402963470288e-06
cg18286501	1.6533082651437603e-06	1.7507361957125323e-06	2.8944830076461925e-07	1.6893975791472115e-05	0.0001076562827780858
cg11942956	1.8560104820442014e-06	5.462128559194923e-06	1.2931269157870351e-06	3.155196182411224e-05	0.00011644453110969622
cg08322102	8.820689770356439e-05	0.00028750554178550656	0.0009564413558166507	0.004878025234806955	0.012454470493414077
cg09835225	1.4626896840624903e-06	1.934327313233286e-06	1.1165965992576688e-06	2.7981744995320134e-06	2.2938724409977685e-05
cg02983451	0.00031855701093412846	0.0004957052256279049	0.0008905408382841529	0.0017014885173466609	0.004098548449269402
cg07573209	6.379834452188704e-07	5.190236438928908e-07	6.114459434405917e-07	3.3187119782418505e-06	1.3317247253952225e-05
cg18658556	6.711427878321185e-07	1.229320646099416e-07	1.2393308630658656e-07	5.005261116928228e-06	1.4327561344211758e-05
cg25113237	1.2735911274887412e-07	5.999373113210922e-08	1.2316250162681258e-06	6.054624147608934e-06	5.044021173086777e-06
cg18319029	2.1116583906529308e-07	1.1168972892661166e-06	5.795945941311498e-07	1.6019306245140808e-06	5.459838340962087e-06
cg04911005	6.825631110204955e-07	1.976861087411852e-07	4.1516896216714506e-06	9.073102409673518e-06	2.5243525187057524e-05
cg17504591	8.276453071376367e-07	3.3124293593936314e-07	9.672162830850172e-07	3.778556360857833e-06	5.702276186171913e-06
cg13392078	1.686315641322267e-05	0.00010256543009135477	0.0003445613885258592	0.0016192959839088417	0.012076442972716563
cg19961043	4.847856910000087e-07	7.429225417715512e-08	5.188497202256301e-08	7.355988524686552e-06	9.904415909680054e-06
cg00868875	3.0824925778684223e-07	6.882034856119795e-07	2.8668182498567395e-07	5.0006788970979876e-06	3.138747552110077e-05
cg23697546	5.351391227432778e-06	1.902904935792371e-05	6.641764708184894e-05	0.0002661415450705817	0.002567847851552436
cg10512745	0.00010161666662021673	7.030439388343801e-05	0.00010186123751562803	0.0008590931345606378	0.00210103346230655
cg15025200	8.038550996140176e-07	4.576924770311949e-07	2.025031882531003e-06	2.215645206377487e-06	2.5011945341000055e-06
cg25885280	7.451129784874499e-07	5.223199369508436e-07	1.3245958963209458e-06	1.1256676615890027e-05	4.089647997036317e-05
cg24854181	5.452477779632758e-07	1.7423830205684498e-07	5.907822581206183e-08	1.934086000983104e-06	5.451577614489266e-06
cg13601435	2.4379774638853653e-07	8.042905621657992e-07	9.153410009523667e-07	9.800221462546999e-07	2.4935537182131372e-05
cg21599230	7.389165065476919e-07	2.421755059001107e-06	2.794171540962953e-06	7.894969808903696e-06	2.3011099559591132e-05
cg19320476	2.3017582538154003e-05	7.580033672866193e-05	0.00010176083703630156	0.0012363051759263044	0.0003850252146038713
cg06025456	8.50713688063387e-07	4.465715475521215e-07	3.509009716234912e-07	1.08514551622374e-05	8.82818242796235e-06
cg01357135	9.199482656614341e-07	2.11935510120477e-07	1.6147227577034683e-06	1.0797616350553818e-06	3.858382017527459e-06
cg09626894	5.14006597036043e-07	1.189176877057635e-06	1.6139162356000602e-06	1.8223779808113073e-05	7.904890619442717e-05
cg11414560	1.9885597525172438e-07	4.487634531522011e-07	4.635046454285613e-07	4.089952197323666e-06	7.337320517022961e-07
cg01546568	1.5283402694174496e-07	4.603365920703359e-07	5.082344806844885e-07	6.910320973178493e-07	1.2556208300885385e-05
cg16831085	1.0589411128920645e-05	2.4946265856051754e-06	1.789435490439084e-06	8.926163882598814e-06	3.446622786025255e-05
cg09083627	1.025787802405309e-06	1.668728229266836e-06	2.7972101522499847e-07	6.508904727782206e-06	1.2661142537689907e-06
cg17861455	1.1867048905822574e-06	4.972567577216091e-07	3.16694871005857e-06	1.1389179876428735e-05	3.6976522922066434e-06
cg21541833	4.910868046947847e-07	3.08391015683418e-07	1.2038326612415217e-06	3.827569979826251e-06	3.2258275600330344e-06
cg15775406	4.049953750680409e-07	6.081277814534714e-07	5.432946163755857e-07	3.418761028290973e-06	1.2166540366277401e-05
cg20910102	6.068423379168575e-07	6.180007301842539e-07	2.594056323139936e-07	7.5643390702817556e-06	4.736022679487917e-06
cg24602704	9.802444662166538e-07	5.003145848715695e-07	1.2172079023931025e-06	2.7635556930416526e-06	8.647320965739225e-06
cg08870743	1.6060820155638921e-06	3.974614510909857e-07	2.2381280252065093e-06	2.3973508083569015e-06	1.0817571271858062e-06
cg08394412	1.0295808941584993e-06	6.195851000235369e-07	5.597324467764009e-07	6.365217007309187e-07	1.0037345071384208e-05
cg18588323	3.443938912350841e-07	5.312336064654667e-08	9.146921037369444e-08	2.0721939336887375e-06	3.944823973740727e-06
cg26560222	0.003034233335984027	0.0005486931710576926	0.009295864854252614	0.04830474236012378	0.08065599853650837
cg13315970	8.992933566576156e-07	2.615377306287815e-07	1.5946216425599679e-06	2.990914744152029e-06	2.7642434847297002e-05
cg05127899	6.413992377716227e-06	2.125690102967592e-06	1.3692564515199735e-06	8.238920522050108e-06	1.5254303604765248e-05
cg25218716	1.5690768334963856e-07	1.0195774888299703e-06	1.9445132680290244e-07	1.118647334246159e-06	1.3703712656525924e-05
cg02305377	2.1287395849639568e-07	1.5143474059269719e-07	2.0250786504173725e-07	4.572780018541334e-07	1.853028381859842e-06
cg01645295	9.838428618863526e-07	2.197295425162421e-07	2.287507793391971e-06	5.897481373837721e-06	1.7046575042609645e-05
cg03415617	8.890516564257975e-07	1.510657970549799e-07	9.339571635286204e-07	5.006179674658939e-07	7.89736769086195e-06
cg16406892	0.0008528637497308011	0.00014838539726412138	0.0009439149950215864	0.0017783407434882293	0.002117453830016114
cg01510696	0.0004207138400369104	0.0005161732902980987	0.001265629008214475	0.002023394872476274	0.007996996315436605
cg04747226	1.985501115665117e-07	9.485680076803254e-07	5.144621173136521e-07	1.0807078612350835e-06	5.0840550270203624e-06
cg15534561	2.523146444982638e-07	1.1055026104861073e-06	8.756140611443363e-07	7.81017726264821e-06	1.5703354524302383e-05
cg02120774	9.766906796696006e-07	4.974098389293191e-07	1.5128146633136551e-06	4.575037221956623e-06	8.663525545236639e-06
cg11028201	8.524723753711161e-07	1.507552056695567e-07	9.138832212507442e-07	4.207529444203439e-06	1.1483615694651423e-05
cg24119079	7.113562239508333e-07	2.3766730981367167e-07	1.3184057574948394e-06	8.527234967292685e-07	1.1687520406467033e-05
cg17700915	5.012152016061755e-06	3.3217443476551977e-06	5.716915684492174e-06	1.412848856242821e-05	0.00017189081541293838
cg12519676	4.113803048080733e-05	0.0001793551868199117	0.0003001579620155548	0.0030936207815875603	0.00478835550593459
cg25035631	1.0141579991279625e-06	1.4582458123447993e-07	1.6668422607386825e-06	1.0627730789083272e-06	6.425771246556635e-06
cg01886570	6.820394363682425e-07	3.5898948339684043e-07	7.269052702510437e-07	9.38878061805537e-07	8.29500463598972e-06
cg02590401	9.161140577967908e-07	8.16397146962411e-07	4.888997992924526e-07	4.5379568120418325e-06	4.153689092955437e-05
cg00406319	3.817780510562141e-08	5.769922048013982e-08	5.506667364098273e-07	3.938230508513385e-06	9.982340032909792e-06
cg04513882	1.4377311723948184e-07	3.748528190600231e-07	3.3687842266386104e-07	1.7365441667610559e-06	1.899201230032843e-06
cg22014112	8.932525444952516e-07	4.311708100895872e-07	9.317342583559096e-07	1.0564858767792006e-06	5.18767545317711e-06
cg00159100	1.4747217788879664e-07	3.417167836497481e-07	6.428529094255203e-07	3.2440913836283627e-06	5.761564314595013e-07
cg12848808	9.17707497114506e-07	1.416527501453893e-07	7.902752397784783e-07	1.6295964976181798e-06	3.450403299561505e-06
cg03791955	3.596745085079206e-07	6.176573937588525e-08	6.287682072540595e-08	3.7735862880050597e-06	1.268840395213383e-05
cg02174092	1.0300579371305685e-06	6.028036342084486e-07	3.6505764667668636e-07	3.264388187219358e-06	5.95592016634644e-07
cg08684639	3.282102511147078e-07	5.82298862926503e-07	2.474036317831954e-07	3.030034087129624e-06	4.831175352891515e-07
cg04568492	5.764790791038671e-08	2.260139882129253e-07	4.400880680675845e-07	4.394320841774047e-06	1.5112652995756433e-05
cg14627172	6.336220481234501e-07	3.5910636448019397e-07	6.112455736300565e-07	3.12394392850579e-06	7.530003102664828e-06
cg12804791	2.707501976203286e-05	0.000298988581487194	0.00045019619652691744	0.006626982247653359	0.013613558263897403
cg10400707	1.3531050221190499e-05	7.375738129108411e-06	9.842928815784747e-06	3.538217699332602e-05	0.0005967511560643235
cg13643914	1.3836067031255256e-07	8.180308646460812e-08	5.616521842306127e-07	8.258769744315942e-06	3.026183606904542e-06
cg05089090	7.803979853193699e-07	1.5374420969410662e-07	9.108259748540244e-07	9.556246223152605e-07	7.176581214139548e-07
cg17431280	6.733862525783261e-07	1.2963201533078284e-06	1.2838998223133794e-06	3.0196955933631252e-06	3.890994024095179e-05
cg08249988	3.5819535700559736e-07	1.6259739508920484e-07	1.2130205784813275e-06	2.037299048307517e-06	2.697577152736309e-06
cg12937186	2.408293873703421e-07	1.0160139870791758e-07	1.9901420813539517e-07	1.1474715586223816e-06	9.953392036726183e-06
cg13222752	5.425233551730347e-08	2.4744301163850954e-07	1.5854357503594044e-07	1.5343575865673157e-06	4.001272758027419e-06
cg07780095	4.76981098370688e-07	4.0934719770874264e-07	1.1695016380973768e-07	6.631178992648756e-06	1.3600999036647299e-05
cg13546935	4.904555035195601e-07	4.161390483697902e-07	1.662363260541977e-07	1.413246232050136e-06	9.816638265247052e-06
cg02745211	2.0698204800928545e-06	3.549095519546838e-06	9.24564506048324e-07	3.056730797338647e-06	4.3444754980082045e-05
cg08478151	2.1697130913073128e-06	1.646124366327051e-05	2.4637274521515097e-05	0.0002826132141942317	0.00048034462379909827
cg25502144	8.416646319851264e-07	2.4102512968089685e-07	7.455198579163491e-07	6.787163206851687e-06	6.980788403156413e-06
cg11328303	1.569465918460633e-07	2.5291694887102924e-07	1.1025208694503962e-06	6.96108765028014e-06	4.592713819466243e-06
cg25500080	2.939428580130132e-07	6.474569800540842e-07	1.1514152844543934e-06	7.117311488622491e-06	1.1769155353176797e-05
cg02650317	2.5889146780699866e-07	6.247075120985323e-07	7.479993846304378e-07	5.771613761033911e-06	8.001168679218629e-06
cg19060970	3.1524870492644766e-07	6.392458659338907e-06	1.1241481902490302e-05	0.0001278428457027303	0.0004416879844379995
cg19254118	9.367343421107233e-08	1.403222732374379e-07	2.2918732123199115e-07	2.5486049287992697e-06	1.3426684730087051e-05
cg25958283	3.2813506896300566e-07	2.9610297995100176e-07	4.238745776879299e-07	9.31570457015779e-07	5.073909399949395e-06
cg13950829	2.095211457591173e-06	1.7487615466578178e-05	4.888064605374165e-05	0.00029563366803138537	0.0007240747208948761
cg05164933	1.5108867251456548e-06	7.546174053301574e-07	1.0645546531368872e-06	2.0709348056358044e-06	2.634192907911226e-05
cg18002126	1.0975790702760779e-06	3.4626563833337067e-07	9.272930229331164e-07	1.304577757145764e-06	5.064147127085486e-06
cg13045134	3.611851650795472e-05	1.5346981055199828e-05	4.236626966817925e-05	0.00012111629206392083	0.000653798584697416
cg24111796	8.915199777219385e-07	3.8635589729232866e-07	4.478213158694983e-07	2.3655222802787534e-06	2.7148760247133753e-06
cg06481168	3.773468479861819e-07	1.4920010189767297e-06	3.8024631293522014e-07	6.102993779365518e-06	3.2055160698737375e-05
cg08832624	2.6257745691371514e-07	2.223668490684838e-07	5.611484406020661e-07	1.7747084091196407e-06	7.75972688962373e-07
cg24145118	0.00040065213821890213	5.2514738143840666e-05	0.0013170777707455271	0.007233654260835465	0.01671802137930058
cg15731035	1.3419492567046109e-06	3.5954870320674403e-07	7.492074495174527e-07	5.873860294976774e-06	4.166811561085802e-05
cg00268840	4.4150917148044757e-07	6.874236534289147e-08	4.2004288672355114e-07	3.479430861244026e-06	7.72570482982099e-07
cg16171281	7.434526569929933e-07	2.5959847217385535e-07	1.1615109126449087e-06	4.5670531780062086e-07	1.671977608795783e-05
cg08141395	4.4836764210635235e-07	5.048078562873079e-07	1.8628209911777937e-06	7.590263748582515e-06	2.0500000298628862e-05
cg06528559	0.0003919917782972959	0.0003143155209053816	4.08875062256453e-06	0.001276955736549894	0.0019743522480720798
cg26730416	4.3634604496259334e-07	1.6596740002139399e-06	4.785303384057526e-06	4.0839682230096045e-05	0.00011999637977229818
cg21652958	2.7175544047408627e-07	6.145014918362835e-07	8.749420624426518e-07	3.2369976482010674e-06	2.244352007438444e-05
cg12859211	8.064607017952487e-08	1.4335656850161805e-07	2.3108035239582936e-07	4.262050212464064e-07	1.358525717354321e-06
cg23913421	8.936958859634414e-07	4.5847314714048124e-07	1.0016180679972564e-06	3.0861191159023416e-06	3.7806866643110835e-05
cg06641285	2.776589953330452e-07	1.017807538001847e-06	2.9258025998732395e-06	3.8796742672497776e-06	1.2510570531243016e-05
cg22070156	4.6515542237501874e-07	1.0613807095685018e-07	1.0255940645598204e-06	5.041015247321256e-06	1.0551805651456414e-05
cg04842146	9.141353135810882e-07	5.282447554189051e-07	1.0797906042930849e-06	6.854157973321673e-06	4.922352331007907e-05
cg24898738	2.192185021998583e-07	1.8541628779011888e-07	4.2699442312291167e-07	4.334086299164763e-06	1.8964355770387242e-06
cg26649384	3.148882460707325e-07	3.2598864663571647e-07	7.314891746829089e-07	4.400234956215554e-06	2.9063453251742393e-06
cg00910695	0.001141994311051633	0.00122699148598997	0.00014814524914854131	0.005911084649796532	0.0013775953925573958
cg22637538	3.351389903755164e-07	3.433816607911755e-07	6.022000995268423e-07	5.846757903987116e-07	1.6427667432946865e-06
cg14267095	2.1417189164019135e-06	1.6847006289083534e-06	1.0204998590912507e-06	1.3591621147437394e-05	3.7896965066808173e-06
cg21637392	8.412811447994217e-07	1.6039004705419024e-07	1.5755270671012622e-07	1.9842041808242338e-05	1.4635629166357966e-05
cg23223544	4.183379053017411e-07	2.945801891314666e-07	5.815467348363468e-07	3.285237064723223e-06	3.836739647833897e-06
cg24316515	8.159586800673968e-07	8.618193420745212e-07	1.8252634225612851e-06	1.0249063562681737e-05	1.9309016175866887e-06
cg20707230	2.215445385071568e-05	2.3649367156295398e-05	4.53133037184994e-05	8.181369027371766e-05	0.0004996767322311157
cg20415053	5.195073465825983e-07	4.0197665167274187e-07	4.4302516754017584e-07	5.465666854436585e-07	1.7002221815145893e-05
cg07808555	6.624413979596302e-07	9.046840654086675e-07	1.253905952242583e-07	7.25287970425148e-06	8.32133466540208e-06
cg16376000	8.095746150760252e-07	7.979892037668357e-07	9.062862444003673e-07	8.135651047069814e-07	8.909785453281583e-07
cg05716166	2.3147171070291016e-07	6.816987741281588e-07	2.0694725191984508e-07	4.043370108022249e-06	1.593256584520142e-05
cg18044663	5.137616411365897e-07	1.4158296368235735e-06	3.287865348386432e-07	1.9171972899412195e-06	8.516390266416485e-06
cg01010211	1.2120190640385609e-06	1.5189183214886493e-06	5.315190938934844e-06	1.4567486724095247e-05	7.552129516879538e-06
cg13661740	8.135225870153917e-07	1.1401570472924227e-06	4.280302095494015e-07	1.1195007860505534e-05	3.4824959211807725e-05
cg16814680	1.399008502462662e-05	4.791407961338479e-05	0.00015534965282928414	0.0009452150548143834	0.0006879282262109321
cg12781700	1.6011666694657182e-07	1.2197865777086037e-06	1.3582750135765487e-06	1.1395531979774277e-05	5.668264424353753e-05
cg01672943	1.3636295287210166e-06	4.973321732595903e-07	2.551458875190704e-06	6.13966546137018e-06	1.4412207386813037e-05
cg05825244	1.4465921027739804e-06	6.757697891507066e-07	8.142613489064976e-07	2.1260703699010896e-06	1.0275143072415727e-05
cg25253677	1.672555505756179e-06	1.0177751710400279e-06	7.47524010558942e-07	6.045191731418598e-06	2.1501774284594324e-06
cg14834903	0.0011818309154040208	0.001314674830522904	0.0006498199426241058	0.014420598474653162	0.021058286249763115
cg23298862	2.7475496910345234e-07	5.425716017459781e-07	2.4626231104694225e-07	1.0594013633333788e-05	1.2634845065906396e-05
cg25591794	2.986310165496719e-07	1.3500923383091834e-07	5.757182270681171e-07	1.8991916147437227e-06	2.1156469223851847e-06
cg04837438	3.3825515037499975e-07	3.39369199494205e-07	2.3717678592247854e-07	2.4509552527840482e-06	1.0112628283126534e-06
cg12074025	7.595463021464744e-07	8.185701529589418e-07	1.532300493756189e-06	6.733843425704711e-07	4.60434248559638e-05
cg13526469	1.504032710257161e-07	1.9839188273848564e-07	2.583058685558248e-07	1.911644233677304e-06	7.103617893126773e-06
cg20643952	7.77476007482944e-07	9.048238930053909e-08	2.1500967100678004e-06	3.1148072161577e-06	8.031177994686085e-06
cg09330885	7.85369859274132e-08	3.528687293988253e-07	2.0735073451818437e-07	1.2367543949431959e-06	4.832958957152987e-06
cg14802502	1.7029023223452677e-07	1.9885835249838778e-07	1.0786543607035904e-06	1.5049297629703833e-06	2.304655861095281e-06
cg06890747	3.376496421727548e-06	1.9177772378612538e-06	2.798441961584519e-06	5.11108661513493e-06	3.4722146218284514e-05
cg22235821	4.131885131986035e-07	6.256774501493811e-08	1.1637021336931285e-06	1.0454995200062657e-06	1.2762871140469674e-06
cg19863592	4.302775124809255e-07	2.2944059853180486e-06	4.6629171469414477e-07	1.3856044513188559e-06	1.5823297829664628e-05
cg10727820	3.9924430945192933e-07	1.7603376986752295e-06	1.4064065322141883e-06	6.255245052595448e-06	3.341374097629857e-05
cg24977670	2.1248245219929185e-07	4.873390486248574e-07	2.2656520700120414e-07	6.300668792103003e-07	5.4053979809169045e-06
cg16803596	4.210006695476009e-07	1.4508051738271187e-06	1.1470956070207956e-06	2.0796622921109844e-06	2.4582052474677597e-05
cg07462540	5.310755894469277e-07	3.9528696466561986e-07	6.178987621063489e-07	2.220994868141479e-06	1.8396144360951703e-06
cg04030486	1.2042853346738713e-06	1.4126903008473968e-06	6.434380107073201e-07	1.4924272007830197e-05	3.546157581602372e-05
cg10868817	2.1819019817685865e-07	7.769162960258314e-07	6.587898280877372e-08	4.904778670303881e-06	1.125528043478874e-05
cg02666566	1.5034101787388555e-07	1.8136098661539202e-07	2.2699699948554134e-07	2.2337591994692207e-06	1.144444809387829e-05
cg26447697	9.081593753362149e-05	1.406322403123994e-05	9.75665954641336e-05	0.001339932425300141	0.0001710196731692548
cg04063945	4.2748252632549e-07	3.193185075935426e-07	2.427565658923853e-07	2.0004471282673852e-06	1.7677764152013164e-06
cg24884572	9.225077662833314e-07	2.2628477147124126e-07	1.0131052132819619e-06	1.3554216316220834e-06	1.0082012020357807e-05
cg25609528	1.4209614546478732e-06	1.3915180785467607e-06	3.263148372780744e-06	4.50951030458141e-06	2.1628689591264293e-05
cg08822417	9.220738482454416e-07	1.3291895915215624e-07	3.837133526878034e-07	7.145430352208104e-07	9.735980209408801e-06
cg09354241	5.541237747569427e-07	5.482328269296178e-07	2.908442656593624e-07	3.339216126130862e-06	2.7946796632463134e-05
cg10810394	2.4541814430706355e-07	1.0670490074474875e-07	4.4399004163895447e-07	2.6039117416310886e-06	2.365463782494359e-06
cg07565505	1.6137664115378758e-06	8.861322438513675e-07	2.78407598874042e-07	1.4243756734491075e-05	1.245566389539321e-05
cg18129621	5.095550559253148e-07	7.016511378905855e-07	1.3676699483919363e-07	5.830492260834597e-07	1.5003929493092315e-05
cg27341926	3.3867148195643183e-07	8.046441047038222e-07	1.549715503756932e-07	1.821812555967417e-06	1.0843234692993476e-06
cg21849844	9.026209981610744e-07	4.188015617412333e-07	1.0425516055145855e-06	3.571074970254093e-06	2.040405817295976e-05
